,methods,mean,sd
0,credo_QNN,1.2350808592580875,0.15017097720864625
1,credo_QNN_adaptive,1.2532853341732477,0.16270584973335972
2,cqr,0.8772079479248028,0.08503067575268128
3,cqrr,0.8324187487806644,0.11599826781636378
4,uacqrs,1.0073276962679742,0.05977174327847981
5,uacqrp,1.0128690788754178,0.04280996634858839
6,EPIC,1.0193765008607236,0.12799760118389822
