,methods,mean,sd
0,credo_QNN,1.113340896312274,0.08124488215973776
1,credo_QNN_adaptive,1.1122973131300635,0.07267398448901019
2,cqr,0.9550363258485708,0.0519554489103875
3,cqrr,0.9479406288971834,0.06068169686803754
4,uacqrs,1.02985888963086,0.040933914028702285
5,uacqrp,1.0359105582451724,0.03328835293010428
6,EPIC,1.0241160129887914,0.0795444392488231
