,methods,mean,sd
0,credo_QNN,0.9029900332225912,0.021608339223840447
1,credo_QNN_adaptive,0.9064230343300113,0.025197312656996956
2,cqr,0.9050941306755259,0.024548516620512904
3,cqrr,0.8916943521594682,0.0224582141673038
4,uacqrs,0.9044296788482836,0.024501960474096533
5,uacqrp,0.9035437430786272,0.029347667086860055
6,EPIC,0.9127353266888153,0.03058536483691347
