,methods,mean,sd
0,credo_QNN,1.2293260807088282,0.2697465488523472
1,credo_QNN_adaptive,1.2045631990922454,0.260620984350512
2,cqr,1.0593883331765672,0.19513204621583752
3,cqrr,1.0922428017496721,0.29685800059496714
4,uacqrs,1.0527911012948439,0.09900704178531741
5,uacqrp,1.0711178098165628,0.11662148665464968
6,EPIC,1.097865036052116,0.18162082180928088
