,methods,mean,sd
0,credo_QNN,18.267229412937446,0.5322959953400989
1,credo_QNN_adaptive,17.648626256164402,0.38856023220614
2,cqr,15.300897900344797,0.44935970267567843
3,cqrr,15.389327894677127,0.4565019028652543
4,uacqrs,15.63227233256772,0.44915602996471227
5,uacqrp,16.300545719645545,0.6129016809637645
6,EPIC,15.292040341874728,0.4572171272640447
