,methods,mean,sd
0,credo_QNN,0.9066343042071198,0.02614727483132314
1,credo_QNN_adaptive,0.9027508090614887,0.028117892201063165
2,cqr,0.894822006472492,0.028486825669316033
3,cqrr,0.8912621359223301,0.027210757767437716
4,uacqrs,0.8950451958486776,0.02307790946573325
5,uacqrp,0.8975560763307666,0.02160622016515835
6,EPIC,0.898220064724919,0.04280592082830909
