,methods,mean,sd
0,credo_QNN,1.0942220217807317,0.17933148683471617
1,credo_QNN_adaptive,1.1491654586620499,0.18105975793109674
2,cqr,0.8306205872761893,0.12254240141242081
3,cqrr,0.7322033645982561,0.19554946560270076
4,uacqrs,0.9481127611817316,0.06258610796398538
5,uacqrp,0.9961360597734354,0.07704681498947429
6,EPIC,0.9227591094698299,0.14899157555921227
