,methods,mean,sd
0,credo_QNN,0.9921668966047003,0.04251142493782842
1,credo_QNN_adaptive,0.9916393495525964,0.03956962086699099
2,cqr,0.9040905842727488,0.057531011799038266
3,cqrr,0.8547372346182034,0.09010319573589046
4,uacqrs,1.0039674855992822,0.026554046685796195
5,uacqrp,0.9976065222498934,0.01923462679308687
6,EPIC,0.9139708492759958,0.05380569089663557
