,methods,mean,sd
0,credo_QNN,1.1207226040574219,0.1849498407032095
1,credo_QNN_adaptive,1.1140013673276339,0.20632746236448576
2,cqr,1.1305018816494916,0.16169925476958033
3,cqrr,1.1368778942656337,0.16901042485306297
4,uacqrs,1.1297024820498534,0.1488025893258638
5,uacqrp,1.1109459158591266,0.12439765487102575
6,EPIC,1.1281822804473371,0.16996901656959268
