,methods,mean,sd
0,credo_QNN,49.75697752355002,1.471982807182059
1,credo_QNN_adaptive,44.169301773579065,1.3884794713120643
2,cqr,43.762498698938074,0.9689734950879849
3,cqrr,43.786726731854664,0.9351058038391925
4,uacqrs,45.26269145005849,1.0679988863964245
5,uacqrp,47.56936944921798,0.9878697581826584
6,EPIC,43.670782423643985,0.9383893901851684
