,methods,mean,sd
0,credo_QNN,1.0990002003960122,0.07790588971947097
1,credo_QNN_adaptive,1.0891171026994901,0.0756014822948106
2,cqr,1.1427400069507356,0.07795248995880824
3,cqrr,1.147416143348786,0.08045014955998725
4,uacqrs,1.1236285905890593,0.0709976537110797
5,uacqrp,1.1385366590836867,0.07096442741678402
6,EPIC,1.145775694912825,0.07877908807252378
